FIRING_HEADER_ROW,Time Cue Number,Ignition Event Time,Number Of Devices,Duration,Coordinates,Chain Identifier,Lockout Identifier,Device Delay,Prefire Delay,Effect Name,Caliber,Category,Angles,Position Name,Animation Description,Module,Socket,Slat Address,Cue,Firing Notes,Product ID,Manufacturer Product ID,Animation ID,Location Primary,Location Secondary,Price Per Device,Mortar Caliber,Track Identifier
FIRING_DATA_ROW,,1811.461,1,26,80.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,2.8,12 Shot Red & White & Blue Peony Cake,"3""",Cakes,,Board 11,26s 12 Shot Red & White & Blue Peony Cake (1 Row),2,3,,5,,GM484,,,,,,,
FIRING_DATA_ROW,,1834.798,1,0,70.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,2.8,7 Shot Crackling Mine To Crackling Bombard Cake Fan,"3""",Cakes,,Board 10,0s 7 Shot Crackling Mine To Crackling Cake Fan (1 Row),2,2,,10,,SE356,,,,,,,
FIRING_DATA_ROW,,1834.798,1,0,-37.500000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,2.8,7 Shot Crackling Mine To Crackling Bombard Cake Fan,"3""",Cakes,,Board 1,0s 7 Shot Crackling Mine To Crackling Cake Fan (1 Row),0,1,,10,,SE356,,,,,,,
FIRING_DATA_ROW,,1837.694,1,1.83,-59.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack A,Gold Coconut Shell,3,7,,2,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,1839.694,1,1.83,-59.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack A,Gold Coconut Shell,3,7,,3,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,1841.694,1,1.83,-59.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack A,Gold Coconut Shell,3,7,,4,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,1843.694,1,1.83,-59.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack A,Gold Coconut Shell,3,7,,5,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,1845.694,1,1.83,-59.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack A,Gold Coconut Shell,3,7,,6,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,1897.547,1,23,50.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,2.8,49 Shot Strobing Red & White & Blue Waterfall Cake Fan,"3""",Cakes,,Board 8,23s 49 Shot Twinkling Red & White & Blue Horsetail Fan Cake (7 Rows),2,0,,0,,TM490,,,,,,,
FIRING_DATA_ROW,,1922.402,1,18,25.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,2.8,42 Shot White Waterfall Z Shape Cake Cake,"3""",Cakes,,Board 6,18s 42 Shot White Waterfall Cake Z Shape Cake (6 Rows),1,2,,7,,TM150,,,,,,,
FIRING_DATA_ROW,,1940.734,1,36.28,70.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,0,,"3""",Cakes,,Board 10,36.28s 12 Shot Brocade Crown Cake (1 Row),2,2,,4,,479 12 Shot Brocade Crown,,,,,,,
FIRING_DATA_ROW,,1975.496,1,24.5,61.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,2.8,81 Shot Coconut w/ Varg Pistil Cake Z Shape,"3""",Cakes,,Board 9,24.5s 81 Shot Coconut w/ Variegated Pistil Cake Z Shape (9 Rows),2,1,,7,,TM113,,,,,,,
FIRING_DATA_ROW,,2001.174,1,40.5,-12.500000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,3.02,10 Shot Popcorn Crackle Chrys Cake,"3""",Cakes,,Board 3,40.5s 10 Shot Popcorn Crackle Chrysanthemum Cake (1 Row),0,3,,4,,690 12s Double Timerain Crackle,,,,,,,
FIRING_DATA_ROW,,2041.018,1,1.83,13.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack B,Gold Coconut Shell,3,4,,4,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2044.018,1,1.83,13.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack B,Gold Coconut Shell,3,4,,5,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2047.018,1,1.83,13.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack B,Gold Coconut Shell,3,4,,6,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2050.018,1,1.83,13.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack B,Gold Coconut Shell,3,4,,7,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2053.018,1,1.83,13.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack B,Gold Coconut Shell,3,4,,8,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2056.018,1,1.83,13.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack B,Gold Coconut Shell,3,4,,9,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2059.894,1,18.32,37.500000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,3.02,30 Shot Gold Mine To Brocade Crown Cake Z Shape,"3""",Cakes,,Board 7,18.32s 30 Shot Gold Mine To Brocade Crown Z Shape Cake (6 Rows),1,3,,3,,GM585A,,,,,,,
FIRING_DATA_ROW,,2081.255,1,30,-37.500000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,3.02,10 Shot Red Strobing Peony Cake,"3""",Cakes,,Board 1,30s 10 Shot Red Strobing Peony Cake (1 Row),0,1,,6,,GM488 Super Red Flash,,,,,,,
FIRING_DATA_ROW,,2110.301,1,1.83,-59.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack A,Gold Coconut Shell,3,5,,9,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2112.634,1,1.83,76.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack C,Gold Coconut Shell,4,0,,13,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2114.968,1,1.83,-59.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack A,Gold Coconut Shell,3,5,,10,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2117.301,1,1.83,-59.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack A,Gold Coconut Shell,3,5,,11,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2119.634,1,1.83,76.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack C,Gold Coconut Shell,4,0,,14,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2121.968,1,1.83,76.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack C,Gold Coconut Shell,4,0,,15,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2124.301,1,1.83,-59.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack A,Gold Coconut Shell,3,5,,12,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2128.718,1,36.28,-50.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,0,,"3""",Cakes,,Board 0,36.28s 12 Shot Brocade Crown Cake (1 Row),0,0,,0,,479 12 Shot Brocade Crown,,,,,,,
FIRING_DATA_ROW,,2168.868,1,1.83,-59.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack A,Gold Coconut Shell,3,5,,13,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2171.905,1,1.83,76.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack C,Gold Coconut Shell,4,1,,0,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2174.942,1,1.83,-59.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack A,Gold Coconut Shell,3,5,,14,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2177.979,1,1.83,-59.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack A,Gold Coconut Shell,3,5,,15,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2181.016,1,1.83,76.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack C,Gold Coconut Shell,4,1,,1,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2184.053,1,1.83,-59.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack A,Gold Coconut Shell,3,6,,0,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2187.09,1,1.83,-59.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack A,Gold Coconut Shell,3,6,,1,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2190.127,1,1.83,-59.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack A,Gold Coconut Shell,3,6,,2,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2193.164,1,1.83,-59.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack A,Gold Coconut Shell,3,6,,3,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2196.201,1,1.83,-59.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack A,Gold Coconut Shell,3,6,,4,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2199.238,1,1.83,76.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack C,Gold Coconut Shell,4,1,,2,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2202.275,1,1.83,76.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack C,Gold Coconut Shell,4,1,,3,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2205.312,1,1.83,76.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack C,Gold Coconut Shell,4,1,,4,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2208.349,1,1.83,76.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack C,Gold Coconut Shell,4,1,,5,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2211.386,1,1.83,76.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack C,Gold Coconut Shell,4,1,,6,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2214.423,1,1.83,76.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack C,Gold Coconut Shell,4,1,,7,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2217.46,1,1.83,76.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack C,Gold Coconut Shell,4,1,,8,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2220.497,1,1.83,76.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack C,Gold Coconut Shell,4,1,,9,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2223.534,1,1.83,-59.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack A,Gold Coconut Shell,3,6,,5,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2226.571,1,1.83,76.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack C,Gold Coconut Shell,4,1,,10,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2229.608,1,1.83,-59.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack A,Gold Coconut Shell,3,6,,6,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2232.645,1,1.83,76.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack C,Gold Coconut Shell,4,1,,11,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2235.682,1,1.83,76.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack C,Gold Coconut Shell,4,1,,12,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2238.719,1,1.83,76.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack C,Gold Coconut Shell,4,1,,13,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2241.756,1,1.83,-59.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack A,Gold Coconut Shell,3,6,,7,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2244.793,1,1.83,76.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack C,Gold Coconut Shell,4,1,,14,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2247.83,1,1.83,76.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack C,Gold Coconut Shell,4,1,,15,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2250.867,1,1.83,76.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack C,Gold Coconut Shell,4,2,,0,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2287.698,1,0,0.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,0,,,Other,,Board 4,,1,0,,2,,MS500,,,,,,,
FIRING_DATA_ROW,,2287.698,1,0,25.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,0,,,Other,,Board 6,,1,2,,2,,MS500,,,,,,,
FIRING_DATA_ROW,,2293.53,1,2,-25.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,3.02,12 Shot Crackling Gold Peony Cake,"3""",Cakes,,Board 2,2s 12 Shot Crackling Gold Peony Cake (1 Row),0,2,,5,,MS498 12s Finale Box Quick Crackle,,,,,,,
FIRING_DATA_ROW,,2297.363,1,1.83,-59.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack A,Gold Coconut Shell,3,7,,7,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2300.488,1,1.83,-59.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack A,Gold Coconut Shell,3,7,,8,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2303.613,1,1.83,-59.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack A,Gold Coconut Shell,3,7,,9,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2306.738,1,1.83,-59.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack A,Gold Coconut Shell,3,7,,10,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2309.863,1,1.83,-59.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack A,Gold Coconut Shell,3,7,,11,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2312.988,1,1.83,-59.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack A,Gold Coconut Shell,3,7,,12,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2316.113,1,1.83,-59.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack A,Gold Coconut Shell,3,7,,13,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2319.238,1,1.83,-59.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack A,Gold Coconut Shell,3,7,,14,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2322.363,1,1.83,-59.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack A,Gold Coconut Shell,3,7,,15,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2325.218,1,30,-50.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,3.02,10 Shot Red Strobing Peony Cake,"3""",Cakes,,Board 0,30s 10 Shot Red Strobing Peony Cake (1 Row),0,0,,6,,GM488 Super Red Flash,,,,,,,
FIRING_DATA_ROW,,2347.407,1,1.83,13.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack B,Gold Coconut Shell,3,4,,12,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2356.638,1,40.5,50.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,3.02,10 Shot Popcorn Crackle Chrys Cake,"3""",Cakes,,Board 8,40.5s 10 Shot Popcorn Crackle Chrysanthemum Cake (1 Row),2,0,,1,,690 12s Double Timerain Crackle,,,,,,,
FIRING_DATA_ROW,,2357.407,1,1.83,13.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack B,Gold Coconut Shell,3,4,,13,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2367.407,1,1.83,13.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack B,Gold Coconut Shell,3,4,,14,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2377.407,1,1.83,13.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack B,Gold Coconut Shell,3,4,,10,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2387.407,1,1.83,13.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack B,Gold Coconut Shell,3,4,,11,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2398.239,1,26,-37.500000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,2.8,12 Shot Red & White & Blue Peony Cake,"3""",Cakes,,Board 1,26s 12 Shot Red & White & Blue Peony Cake (1 Row),0,1,,1,,GM484,,,,,,,
FIRING_DATA_ROW,,2405.062,1,36.28,80.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,0,,"3""",Cakes,,Board 11,36.28s 12 Shot Brocade Crown Cake (1 Row),2,3,,7,,479 12 Shot Brocade Crown,,,,,,,
FIRING_DATA_ROW,,2444.265,1,16.3,-12.500000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,2.8,49 Shot Gold Mine To Gold Brocade Crown Cake,"3""",Cakes,,Board 3,16.3s 49 Shot Gold Mine To Gold Brocade Crown Cake (7 Rows),0,3,,2,,TM115,,,,,,,
FIRING_DATA_ROW,,2462.444,1,1.83,13.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack B,Gold Coconut Shell,3,2,,14,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2464.644,1,1.83,13.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack B,Gold Coconut Shell,3,3,,2,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2466.844,1,1.83,13.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack B,Gold Coconut Shell,3,3,,3,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2469.044,1,1.83,13.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack B,Gold Coconut Shell,3,2,,15,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2471.244,1,1.83,13.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack B,Gold Coconut Shell,3,3,,0,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2473.444,1,1.83,13.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack B,Gold Coconut Shell,3,3,,1,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2475.864,1,28.68,0.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,2.8,49 Shot Crackling Strobing Peony Cake,"3""",Cakes,,Board 4,28.68s 49 Shot Crackling Strobing Peony Cake (7 Rows),1,0,,3,,TM118,,,,,,,
FIRING_DATA_ROW,,2503.638,1,1.83,13.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack B,Gold Coconut Shell,3,3,,4,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2505.986,1,1.83,13.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack B,Gold Coconut Shell,3,3,,5,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2509.144,1,18.32,-50.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,3.02,30 Shot Gold Mine To Brocade Crown Cake Z Shape,"3""",Cakes,,Board 0,18.32s 30 Shot Gold Mine To Brocade Crown Z Shape Cake (6 Rows),0,0,,5,,GM585A,,,,,,,
FIRING_DATA_ROW,,2532.179,1,6.1,-50.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,2.8,36 Shot White Peony Cake Fan,"3""",Cakes,,Board 0,6.1s 36 Shot White Peony Cake Fan (6 Rows),0,0,,2,,White 433BS,,,,,,,
FIRING_DATA_ROW,,2539.285,1,6.1,50.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,2.8,36 Shot Red Peony Cake Fan,"3""",Cakes,,Board 8,6.1s 36 Shot Red Peony Cake Fan (6 Rows),2,0,,3,,Red 433BS,,,,,,,
FIRING_DATA_ROW,,2546.036,1,6.1,-12.500000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,2.8,36 Shot Blue Peony Cake Fan,"3""",Cakes,,Board 3,6.1s 36 Shot Blue Peony Cake Fan (6 Rows),0,3,,5,,Blue 433BS,,,,,,,
